customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,call_duration_sec,wait_time_sec,customer_text,issue_category,repeat_contacts_7d,billing_issue_flag,usage_change_score,label
1600-DILPE,True,False,False,False,12,True,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,0,551,190,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,2,True,0.53,1
0536-ESJEP,False,False,True,False,54,True,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,0,1048,151,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,3,True,0.5,1
4654-GGUII,True,False,False,False,18,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,0,652,42,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,2,False,0.39,0
6478-HRRCZ,False,False,True,False,32,True,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,0,1203,199,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,3,True,0.63,1
8510-BBWMU,True,False,False,False,41,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,0,781,217,"고객: 해지하려고 합니다. 품질이 기대에 미치지 못하고 대기시간도 길었습니다. 
상담사: 불편 드려 죄송합니다. 개선 가능 방안을 먼저 안내드려도 될까요? 
고객: 빠르게 해결된다면 고민해보겠습니다. 
상담사: 요금/혜택 재설계와 품질 점검을 즉시 진행하겠습니다. 
고객: 제안서 받아보고 결정할게요.",해지,3,False,0.5,0
6857-TKDJV,False,False,True,True,67,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,0,793,175,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,3,True,0.53,1
2360-RDGRO,False,False,True,False,65,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,0,640,269,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,4,True,0.67,0
0584-BJQGZ,True,False,False,False,25,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,0,455,86,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,3,False,0.24,0
5134-IKDAY,True,False,True,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,1,1200,182,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,2,True,0.72,1
1360-XFJMR,True,False,True,False,67,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,0,963,104,"고객: 아침부터 인터넷이 연결되지 않습니다. 
상담사: 지역 장애가 감지되어 복구 작업 중입니다. 
고객: 예상 복구 시간을 알려주세요. 
상담사: 복구 ETA와 임시 조치 가이드를 문자로 안내하겠습니다. 
고객: 확인했습니다. 안내 기다릴게요.",장애,1,True,0.33,1
3070-DVEYC,False,True,False,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,1,895,224,"고객: 해지하려고 합니다. 품질이 기대에 미치지 못하고 대기시간도 길었습니다. 
상담사: 불편 드려 죄송합니다. 개선 가능 방안을 먼저 안내드려도 될까요? 
고객: 빠르게 해결된다면 고민해보겠습니다. 
상담사: 요금/혜택 재설계와 품질 점검을 즉시 진행하겠습니다. 
고객: 제안서 받아보고 결정할게요.",해지,4,False,0.62,0
5730-RIITO,True,True,False,False,43,False,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,0,757,153,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,4,True,0.39,1
9058-MJLZC,True,False,False,False,24,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,0,1006,131,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,4,True,0.55,0
5707-ORNDZ,False,True,False,False,9,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,1,908,164,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,2,True,0.67,1
0902-XKXPN,False,False,True,True,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,0,357,100,"고객: 아침부터 인터넷이 연결되지 않습니다. 
상담사: 지역 장애가 감지되어 복구 작업 중입니다. 
고객: 예상 복구 시간을 알려주세요. 
상담사: 복구 ETA와 임시 조치 가이드를 문자로 안내하겠습니다. 
고객: 확인했습니다. 안내 기다릴게요.",장애,0,False,0.32,1
5177-RVZNU,True,False,False,True,37,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,0,450,96,"고객: 아침부터 인터넷이 연결되지 않습니다. 
상담사: 지역 장애가 감지되어 복구 작업 중입니다. 
고객: 예상 복구 시간을 알려주세요. 
상담사: 복구 ETA와 임시 조치 가이드를 문자로 안내하겠습니다. 
고객: 확인했습니다. 안내 기다릴게요.",장애,0,False,0.41,1
0056-EPFBG,False,False,True,True,20,False,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,0,241,57,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,3,False,0.49,0
8993-IZEUX,False,False,False,False,7,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,0,1100,42,"고객: 아침부터 인터넷이 연결되지 않습니다. 
상담사: 지역 장애가 감지되어 복구 작업 중입니다. 
고객: 예상 복구 시간을 알려주세요. 
상담사: 복구 ETA와 임시 조치 가이드를 문자로 안내하겠습니다. 
고객: 확인했습니다. 안내 기다릴게요.",장애,0,False,0.52,1
8696-JKZNU,True,True,False,False,37,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,1,864,128,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,2,True,0.8,1
5380-AFSSK,True,False,False,False,5,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,1,656,202,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 부가서비스 자동 갱신 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,2,True,0.89,1
8190-ZTQFB,False,False,False,False,41,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,0,302,113,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,4,True,0.27,0
0931-MHTEM,True,False,False,False,54,True,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,0,980,97,"고객: 아침부터 인터넷이 연결되지 않습니다. 
상담사: 지역 장애가 감지되어 복구 작업 중입니다. 
고객: 예상 복구 시간을 알려주세요. 
상담사: 복구 ETA와 임시 조치 가이드를 문자로 안내하겠습니다. 
고객: 확인했습니다. 안내 기다릴게요.",장애,2,True,0.49,1
2055-PDADH,True,True,False,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,1,1052,184,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,3,True,0.99,1
7515-LODFU,False,True,False,False,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,0,1058,182,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,4,True,0.67,1
0440-UEDAI,True,False,False,False,53,True,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,0,792,55,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,3,False,0.59,0
1337-BOZWO,False,False,True,True,18,False,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,0,571,161,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,4,True,0.48,1
0868-VJRDR,False,False,True,False,64,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,0,1222,108,"고객: 저녁마다 속도가 심하게 떨어져요. 
상담사: 회선 혼잡이 의심되어 채널 변경과 모뎀 재설정을 진행하겠습니다. 
고객: 화상회의가 잦아서 품질이 중요해요. 
상담사: 필요한 경우 기사 방문 점검까지 예약해 드리겠습니다. 
고객: 방문 예약 부탁드립니다.",품질,4,True,0.32,0
8714-EUHJO,True,False,True,True,31,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,1,719,198,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 부가서비스 자동 갱신 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,3,True,0.77,1
6344-SFJVH,True,False,False,False,20,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,0,945,193,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,3,True,0.36,1
3950-VPYJB,False,False,True,True,57,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,0,917,190,"고객: 이번 달 요금이 평소보다 높습니다. 확인 부탁드려요. 
상담사: 최근 요금제 변경 내역이 확인됩니다. 
고객: 동의 없이 올라간 것 같아요. 취소와 조정이 가능한가요? 
상담사: 즉시 해제 처리와 환불 가능 여부를 확인해 드리겠습니다. 
고객: 다음 달엔 안정되도록 부탁드립니다.",요금,4,True,0.28,1
8041-TMEID,False,True,True,False,63,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,0,724,23,"고객: 아침부터 인터넷이 연결되지 않습니다. 
상담사: 지역 장애가 감지되어 복구 작업 중입니다. 
고객: 예상 복구 시간을 알려주세요. 
상담사: 복구 ETA와 임시 조치 가이드를 문자로 안내하겠습니다. 
고객: 확인했습니다. 안내 기다릴게요.",장애,2,True,0.39,1
